model,model_label,model_family,class_output,rank,feature_index,feature_name,feature_label,feature_group,mean_abs_shap,share_of_total_abs_shap
linear_svm,Linear SVM,linear,low,15,11145,text__word__would,would,text,0.014955248683691025,0.0030587059445679188
linear_svm,Linear SVM,linear,low,16,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.014738926663994789,0.003014462999999523
linear_svm,Linear SVM,linear,low,17,1957,text__word__content,content,text,0.01240937877446413,0.0025380146689713
linear_svm,Linear SVM,linear,low,18,15009,categorical__queue_Human Resources,Human Resources,queue,0.010656800121068954,0.002179570496082306
linear_svm,Linear SVM,linear,low,19,13509,text__char__mpa,[char] mpa,text,0.010634191334247589,0.00217494647949934
linear_svm,Linear SVM,linear,low,20,12401,text__char__dic,[char] dic,text,0.010305723175406456,0.0021077669225633144
linear_svm,Linear SVM,linear,low,21,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.010275782085955143,0.002101643243804574
linear_svm,Linear SVM,linear,low,22,1335,text__word__brand growth,brand growth,text,0.00991897378116846,0.0020286673679947853
linear_svm,Linear SVM,linear,low,23,13785,text__char__one,[char] one,text,0.009909844025969505,0.0020268000662326813
linear_svm,Linear SVM,linear,low,24,14439,text__char__sta,[char] sta,text,0.009469729848206043,0.0019367862259969115
linear_svm,Linear SVM,linear,low,25,8382,text__word__saas,saas,text,0.009301054291427135,0.0019022880587726831
linear_svm,Linear SVM,linear,low,26,12581,text__char__em ,[char] em ,text,0.008737349882721901,0.001786996959708631
linear_svm,Linear SVM,linear,low,27,11769,text__char__ you ,[char]  you ,text,0.008455628529191017,0.001729378243908286
linear_svm,Linear SVM,linear,low,28,14939,text__char__you ,[char] you ,text,0.008455628529191017,0.001729378243908286
linear_svm,Linear SVM,linear,low,29,13855,text__char__ou ,[char] ou ,text,0.008455628529191017,0.001729378243908286
linear_svm,Linear SVM,linear,low,30,14564,text__char__tent,[char] tent,text,0.008337614126503468,0.0017052415059879422
linear_svm,Linear SVM,linear,low,31,13072,text__char__ies ,[char] ies ,text,0.008279741741716862,0.0016934052109718323
linear_svm,Linear SVM,linear,low,32,6390,text__word__network,network,text,0.008219066075980663,0.0016809955704957247
linear_svm,Linear SVM,linear,low,33,10999,text__word__website,website,text,0.008195028640329838,0.0016760793514549732
linear_svm,Linear SVM,linear,low,34,872,text__word__audience,audience,text,0.008005013689398766,0.001637216773815453
linear_svm,Linear SVM,linear,low,35,13923,text__char__per,[char] per,text,0.00797188002616167,0.0016304401215165854
linear_svm,Linear SVM,linear,low,36,12325,text__char__cti,[char] cti,text,0.007964138872921467,0.001628856873139739
linear_svm,Linear SVM,linear,low,37,6591,text__word__online,online,text,0.0077007063664495945,0.0015749785816296935
linear_svm,Linear SVM,linear,low,38,14056,text__char__rate,[char] rate,text,0.007585940416902304,0.001551506225951016
linear_svm,Linear SVM,linear,low,39,5787,text__word__look forward,look forward,text,0.007429808843880892,0.0015195736195892096
linear_svm,Linear SVM,linear,low,40,12308,text__char__cre,[char] cre,text,0.007385290693491697,0.0015104685444384813
linear_svm,Linear SVM,linear,low,41,1458,text__word__campaigns,campaigns,text,0.007349712774157524,0.0015031920047476888
linear_svm,Linear SVM,linear,low,42,12118,text__char__bee,[char] bee,text,0.007228655740618706,0.001478432910516858
linear_svm,Linear SVM,linear,low,43,13045,text__char__ice ,[char] ice ,text,0.0071890633553266525,0.001470335409976542
linear_svm,Linear SVM,linear,low,44,14636,text__char__tra,[char] tra,text,0.007146167103201151,0.0014615620020776987
linear_svm,Linear SVM,linear,low,45,11872,text__char__ache ,[char] ache ,text,0.006952804513275623,0.0014220147859305143
linear_svm,Linear SVM,linear,low,46,4630,text__word__information,information,text,0.00683639757335186,0.0013982068048790097
linear_svm,Linear SVM,linear,low,47,11317,text__char__ a ,[char]  a ,text,0.006815003696829081,0.0013938312185928226
linear_svm,Linear SVM,linear,low,48,12647,text__char__era,[char] era,text,0.00663200905546546,0.001356404391117394
linear_svm,Linear SVM,linear,low,49,15002,categorical__type_Problem,Problem,type,0.006514026317745447,0.0013322741724550724
linear_svm,Linear SVM,linear,low,50,10887,text__word__verzögerungen,verzögerungen,text,0.006513438653200865,0.0013321539154276252
linear_svm,Linear SVM,linear,medium,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.08315563946962357,0.020684542134404182
linear_svm,Linear SVM,linear,medium,2,15005,categorical__language_en,en,language,0.05056845396757126,0.012578645721077919
linear_svm,Linear SVM,linear,medium,3,15011,categorical__queue_Product Support,Product Support,queue,0.04156319797039032,0.010338634252548218
linear_svm,Linear SVM,linear,medium,4,15003,categorical__type_Request,Request,type,0.03809696063399315,0.009476425126194954
linear_svm,Linear SVM,linear,medium,5,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.026662861928343773,0.006632251664996147
linear_svm,Linear SVM,linear,medium,6,15001,categorical__type_Incident,Incident,type,0.023576198145747185,0.005864459555596113
linear_svm,Linear SVM,linear,medium,7,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.01917879283428192,0.004770627245306969
linear_svm,Linear SVM,linear,medium,8,15000,categorical__type_Change,Change,type,0.01779763586819172,0.004427071660757065
linear_svm,Linear SVM,linear,medium,9,15007,categorical__queue_Customer Service,Customer Service,queue,0.016506735235452652,0.004105966538190842
linear_svm,Linear SVM,linear,medium,10,15004,categorical__language_de,de,language,0.016353553161025047,0.004067863337695599
linear_svm,Linear SVM,linear,medium,11,12581,text__char__em ,[char] em ,text,0.01217974629253149,0.0030296500772237778
linear_svm,Linear SVM,linear,medium,12,114,text__word__access logs,access logs,text,0.010562635958194733,0.002627402078360319
linear_svm,Linear SVM,linear,medium,13,1927,text__word__connectivity,connectivity,text,0.010309884324669838,0.002564531285315752
linear_svm,Linear SVM,linear,medium,14,7513,text__word__project,project,text,0.009991016238927841,0.002485214499756694
linear_svm,Linear SVM,linear,medium,15,8641,text__word__seo,seo,text,0.009519963525235653,0.002368042478337884
linear_svm,Linear SVM,linear,medium,16,9329,text__word__strategies,strategies,text,0.009486563503742218,0.002359734382480383
linear_svm,Linear SVM,linear,medium,17,13439,text__char__mat,[char] mat,text,0.009047145023941994,0.002250431338325143
linear_svm,Linear SVM,linear,medium,18,9014,text__word__software,software,text,0.00867348350584507,0.002157484879717231
linear_svm,Linear SVM,linear,medium,19,409,text__word__aktualisieren,aktualisieren,text,0.008604839444160461,0.0021404100116342306
linear_svm,Linear SVM,linear,medium,20,13071,text__char__ies,[char] ies,text,0.0085751349106431,0.002133021131157875
linear_svm,Linear SVM,linear,medium,21,9621,text__word__system,system,text,0.008427423425018787,0.002096278825774789
linear_svm,Linear SVM,linear,medium,22,12912,text__char__grati,[char] grati,text,0.00792108103632927,0.0019703286234289408
linear_svm,Linear SVM,linear,medium,23,12401,text__char__dic,[char] dic,text,0.007919639348983765,0.001969970064237714
linear_svm,Linear SVM,linear,medium,24,11710,text__char__ sy,[char]  sy,text,0.00789669156074524,0.0019642619881778955
linear_svm,Linear SVM,linear,medium,25,8688,text__word__service,service,text,0.007419975474476814,0.001845681224949658
linear_svm,Linear SVM,linear,medium,26,15010,categorical__queue_IT Support,IT Support,queue,0.007384851574897766,0.0018369442550465465
linear_svm,Linear SVM,linear,medium,27,14353,text__char__serv,[char] serv,text,0.0071488660760223866,0.0017782441573217511
linear_svm,Linear SVM,linear,medium,28,6390,text__word__network,network,text,0.00710693746805191,0.0017678146250545979
linear_svm,Linear SVM,linear,medium,29,11028,text__word__weiterhin,weiterhin,text,0.007095216307789087,0.0017648990033194423
linear_svm,Linear SVM,linear,medium,30,14055,text__char__rat,[char] rat,text,0.00683120870962739,0.0016992284217849374
linear_svm,Linear SVM,linear,medium,31,13785,text__char__one,[char] one,text,0.006610525771975517,0.0016443347558379173
linear_svm,Linear SVM,linear,medium,32,11504,text__char__ i ,[char]  i ,text,0.006312060169875622,0.0015700928634032607
linear_svm,Linear SVM,linear,medium,33,12755,text__char__eve,[char] eve,text,0.006251363083720207,0.0015549948439002037
linear_svm,Linear SVM,linear,medium,34,13509,text__char__mpa,[char] mpa,text,0.0062299673445522785,0.0015496726846322417
linear_svm,Linear SVM,linear,medium,35,11701,text__char__ str,[char]  str,text,0.006049962714314461,0.0015048974892124534
linear_svm,Linear SVM,linear,medium,36,3511,text__word__experiencing crashes,experiencing crashes,text,0.006015737075358629,0.0014963840367272496
linear_svm,Linear SVM,linear,medium,37,12697,text__char__erv,[char] erv,text,0.005967110861092806,0.001484288484789431
linear_svm,Linear SVM,linear,medium,38,1041,text__word__beeinträchtigen,beeinträchtigen,text,0.00586846936494112,0.0014597519766539335
linear_svm,Linear SVM,linear,medium,39,14640,text__char__trat,[char] trat,text,0.005860601086169481,0.001457794802263379
linear_svm,Linear SVM,linear,medium,40,14068,text__char__rd ,[char] rd ,text,0.005843014921993017,0.0014534202637150884
linear_svm,Linear SVM,linear,medium,41,5704,text__word__likely,likely,text,0.005833136383444071,0.0014509630855172873
linear_svm,Linear SVM,linear,medium,42,6636,text__word__optimization,optimization,text,0.005754648242145777,0.0014314395375549793
linear_svm,Linear SVM,linear,medium,43,6995,text__word__platform,platform,text,0.005736088380217552,0.0014268228551372886
linear_svm,Linear SVM,linear,medium,44,14840,text__char__ver,[char] ver,text,0.005553113296627998,0.0013813087716698647
linear_svm,Linear SVM,linear,medium,45,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.005386016797274351,0.0013397443108260632
linear_svm,Linear SVM,linear,medium,46,8410,text__word__saas project,saas project,text,0.005321466363966465,0.0013236877275630832
linear_svm,Linear SVM,linear,medium,47,14512,text__char__tai,[char] tai,text,0.005224072374403477,0.0012994614662602544
linear_svm,Linear SVM,linear,medium,48,7633,text__word__provide details,provide details,text,0.0051564062014222145,0.0012826297897845507
linear_svm,Linear SVM,linear,medium,49,2717,text__word__devices,devices,text,0.005082323681563139,0.0012642021756619215
linear_svm,Linear SVM,linear,medium,50,8709,text__word__services,services,text,0.005056230816990137,0.0012577116722241044
linear_svm,Linear SVM,linear,high,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.21393366158008575,0.045962654054164886
linear_svm,Linear SVM,linear,high,2,15001,categorical__type_Incident,Incident,type,0.11931683868169785,0.02563466876745224
linear_svm,Linear SVM,linear,high,3,15010,categorical__queue_IT Support,IT Support,queue,0.06481710821390152,0.01392565481364727
linear_svm,Linear SVM,linear,high,4,15004,categorical__language_de,de,language,0.0623631551861763,0.013398434966802597
linear_svm,Linear SVM,linear,high,5,15002,categorical__type_Problem,Problem,type,0.05233060568571091,0.011242987588047981
linear_svm,Linear SVM,linear,high,6,15007,categorical__queue_Customer Service,Customer Service,queue,0.0474872887134552,0.010202423669397831
linear_svm,Linear SVM,linear,high,7,15003,categorical__type_Request,Request,type,0.04695426672697067,0.010087906382977962
linear_svm,Linear SVM,linear,high,8,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.038531266152858734,0.008278263732790947
linear_svm,Linear SVM,linear,high,9,15005,categorical__language_en,en,language,0.03441314399242401,0.0073935044929385185
linear_svm,Linear SVM,linear,high,10,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.020100777968764305,0.00431855907663703
