case_id,case_type,model,model_label,model_family,modeling_row_id,semantic_group_id,actual_class,predicted_class,direction,rank,feature_index,feature_name,feature_label,feature_group,feature_value,shap_value,abs_shap_value
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,1,2589,text__word__deren,deren,text,0.11867926269769669,-0.21939553320407867,0.21939553320407867
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,2,10211,text__word__umfassende,umfassende,text,0.11198700964450836,-0.1922941952943802,0.1922941952943802
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,3,6385,text__word__nehme,nehme,text,0.16066551208496094,-0.1660163551568985,0.1660163551568985
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,4,6386,text__word__nehme kontakt,nehme kontakt,text,0.16066551208496094,-0.1660163551568985,0.1660163551568985
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,5,4689,text__word__informationen,informationen,text,0.10637269169092178,-0.14643998444080353,0.14643998444080353
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,6,5057,text__word__interessieren,interessieren,text,0.12218400090932846,-0.12488392740488052,0.12488392740488052
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,7,15004,categorical__language_de,de,language,1.0,-0.07058517634868622,0.07058517634868622
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,8,1178,text__word__besonders,besonders,text,0.10051917284727097,-0.07028605788946152,0.07028605788946152
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,9,13957,text__char__pone,[char] pone,text,0.03199759125709534,-0.05779764801263809,0.05779764801263809
case_06,critical_low_to_high,logistic_regression,Logistic Regression,linear_baseline,8,66db6625b564da4549986df74e6db441a323c089,low,high,opposes_prediction,10,586,text__word__anfrage,anfrage,text,0.0860021561384201,-0.057591281831264496,0.057591281831264496
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,1,6034,text__word__mcafee,mcafee,text,0.3354232907295227,0.4454144537448883,0.4454144537448883
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,2,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.2403220683336258,0.2403220683336258
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,3,1301,text__word__bitte zusätzliche,bitte zusätzliche,text,0.35136088728904724,0.21915452182292938,0.21915452182292938
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,4,4689,text__word__informationen,informationen,text,0.15427134931087494,0.17827856540679932,0.17827856540679932
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,5,5514,text__word__könnten bitte,könnten bitte,text,0.19065983593463898,0.1592591404914856,0.1592591404914856
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,6,12783,text__char__fee ,[char] fee ,text,0.09051930159330368,0.13354840874671936,0.13354840874671936
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,7,12782,text__char__fee,[char] fee,text,0.06556061655282974,0.10176923871040344,0.10176923871040344
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,8,13785,text__char__one,[char] one,text,0.03647221624851227,0.09793109446763992,0.09793109446763992
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,9,11904,text__char__afee ,[char] afee ,text,0.09411002695560455,0.08116510510444641,0.08116510510444641
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,supports_prediction,10,1158,text__word__bereitstellen,bereitstellen,text,0.18857869505882263,0.07853184640407562,0.07853184640407562
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,1,15003,categorical__type_Request,Request,type,1.0,-0.25599104166030884,0.25599104166030884
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,2,9318,text__word__strategien,strategien,text,0.21391677856445312,-0.1456717997789383,0.1456717997789383
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,3,12858,text__char__ge ,[char] ge ,text,0.03409549966454506,-0.04214983806014061,0.04214983806014061
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,4,14056,text__char__rate,[char] rate,text,0.03098306804895401,-0.040213488042354584,0.040213488042354584
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,5,15004,categorical__language_de,de,language,1.0,-0.03488806635141373,0.03488806635141373
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,6,11701,text__char__ str,[char]  str,text,0.034182243049144745,-0.033506643027067184,0.033506643027067184
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,7,14467,text__char__stru,[char] stru,text,0.04941348731517792,-0.03007453866302967,0.03007453866302967
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,8,13577,text__char__nfor,[char] nfor,text,0.026072269305586815,-0.029080085456371307,0.029080085456371307
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,9,14636,text__char__tra,[char] tra,text,0.029526853933930397,-0.027584807947278023,0.027584807947278023
case_07,critical_high_to_low,logistic_regression,Logistic Regression,linear_baseline,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,10,11702,text__char__ stra,[char]  stra,text,0.03625379130244255,-0.02513091079890728,0.02513091079890728
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,1,8621,text__word__send,send,text,0.1632552593946457,0.4603945016860962,0.4603945016860962
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,2,11112,text__word__work,work,text,0.11405495554208755,0.3258737325668335,0.3258737325668335
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,3,4679,text__word__information services,information services,text,0.1344352513551712,0.19638940691947937,0.19638940691947937
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,4,15011,categorical__queue_Product Support,Product Support,queue,1.0,0.17080171406269073,0.17080171406269073
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,5,6811,text__word__packages,packages,text,0.1430981606245041,0.15385441482067108,0.15385441482067108
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,6,2624,text__word__detailed information,detailed information,text,0.14822213351726532,0.10467278957366943,0.10467278957366943
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,7,7648,text__word__provided,provided,text,0.10839591920375824,0.10390203446149826,0.10390203446149826
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,8,9810,text__word__team hope,team hope,text,0.11888162046670914,0.10304440557956696,0.10304440557956696
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,9,8746,text__word__services provided,services provided,text,0.14258421957492828,0.09724610298871994,0.09724610298871994
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,10,347,text__word__agency,agency,text,0.13098672032356262,0.06956394016742706,0.06956394016742706
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,1,9159,text__word__special,special,text,0.17034175992012024,-0.24688507616519928,0.24688507616519928
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,2,9488,text__word__success,success,text,0.10110533982515335,-0.17944304645061493,0.17944304645061493
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,3,1506,text__word__case studies,case studies,text,0.10368707776069641,-0.16296827793121338,0.16296827793121338
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,4,9423,text__word__studies,studies,text,0.10368707776069641,-0.16296827793121338,0.16296827793121338
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,5,8688,text__word__service,service,text,0.07734568417072296,-0.09014252573251724,0.09014252573251724
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,6,1688,text__word__client,client,text,0.12192655354738235,-0.08728808164596558,0.08728808164596558
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,7,8709,text__word__services,services,text,0.12120215594768524,-0.08557255566120148,0.08557255566120148
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,8,726,text__word__appreciate could,appreciate could,text,0.0774490162730217,-0.07816892862319946,0.07816892862319946
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,9,11919,text__char__ages,[char] ages,text,0.03701823204755783,-0.06122184917330742,0.06122184917330742
case_08,model_disagreement_1,logistic_regression,Logistic Regression,linear_baseline,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,10,13463,text__char__mes,[char] mes,text,0.03140248358249664,-0.06096281856298447,0.06096281856298447
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,1,8895,text__word__sicherheitsvorkehrungen,sicherheitsvorkehrungen,text,0.1643756479024887,0.3023848533630371,0.3023848533630371
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,2,3245,text__word__enorm,enorm,text,0.18180273473262787,0.28259316086769104,0.28259316086769104
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,3,15004,categorical__language_de,de,language,1.0,0.10553178191184998,0.10553178191184998
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,4,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.07982688397169113,0.07982688397169113
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,5,1178,text__word__besonders,besonders,text,0.11238773167133331,0.06814838200807571,0.06814838200807571
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,6,4418,text__word__implementierung,implementierung,text,0.11973493546247482,0.05553197115659714,0.05553197115659714
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,7,586,text__word__anfrage,anfrage,text,0.09615665674209595,0.04399655759334564,0.04399655759334564
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,8,14628,text__char__ton,[char] ton,text,0.036681804805994034,0.03627112880349159,0.03627112880349159
case_09,model_disagreement_2,logistic_regression,Logistic Regression,linear_baseline,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,9,13299,text__char__lan,[char] lan,text,0.02330658584833145,0.03175937384366989,0.03175937384366989
