modeling_row_id,semantic_group_id,priority,priority_encoded,analysis_role,is_global_h2_case,is_faithfulness_case,is_xgboost_sensitivity_case,is_local_case,case_id,case_type,type,language,queue,sentiment_negative,sentiment_neutral,sentiment_positive,text,text_clean,pred_logistic_regression,pred_linear_svm,pred_complement_naive_bayes,pred_knn_cosine,pred_random_forest,pred_xgboost,pred_lightgbm,pred_final_model
25709,4bd7e087e2194f2e892a2c825b860f444dc71fdc,high,2,global_h2,True,False,False,False,,,Problem,de,Technical Support,0.71297336,0.26768056,0.019346127,"Probleme bei Investmentstreuwerkzeug Das Investment-Optimierungswerkzeug erzeugt ungenaue Prognosen, was wahrscheinlich auf neueste Datenaufarbeitungsfehler zurückzuführen ist. Nach Überprüfung der Datenaufnahme sind wir jedoch zu dem Schluss gekommen, dass die Lösung nicht gefunden wurde. Versuche, die Algorithmusparameter zu überprüfen, haben erfolglos gezeigt. Bitte helfen Sie uns, das Problem so bald wie möglich zu lösen.","probleme bei investmentstreuwerkzeug das investment-optimierungswerkzeug erzeugt ungenaue prognosen, was wahrscheinlich auf neueste datenaufarbeitungsfehler zurückzuführen ist. nach überprüfung der datenaufnahme sind wir jedoch zu dem schluss gekommen, dass die lösung nicht gefunden wurde. versuche, die algorithmusparameter zu überprüfen, haben erfolglos gezeigt. bitte helfen sie uns, das problem so bald wie möglich zu lösen.",2,2,2,2,2,2,2,2
25880,3b73a0490613e9e1f72b5108d6791fb4401a0b4a,high,2,global_h2,True,False,True,False,,,Incident,en,Customer Service,0.83445257,0.14472982,0.02081761,Concern About Data Analytics The data analytics tool is experiencing problems likely due to software compatibility issues. Efforts to restart and reconfigure the tool have been unsuccessful.,concern about data analytics the data analytics tool is experiencing problems likely due to software compatibility issues. efforts to restart and reconfigure the tool have been unsuccessful.,1,1,1,1,0,0,0,0
26110,2f24fb287c95816deb9a34e3599560b234d3351e,high,2,global_h2,True,True,True,False,,,Problem,en,Technical Support,0.47112557,0.48859522,0.040279258,"Problems with Network Encountering connection issues with digital tools, network problems affecting growth strategies.","problems with network encountering connection issues with digital tools, network problems affecting growth strategies.",2,2,1,2,2,2,2,2
26386,f7bccc35ced9aab3a25da510c3e6654f3d829a56,high,2,global_h2,True,True,False,False,,,Request,en,Technical Support,0.048304845,0.30981803,0.64187706,"Overview of Digital Marketing Strategies for Brand Growth Can you share details on how digital marketing strategies can enhance brand growth? I am keen to learn about the tactics that can be used to boost brand awareness and customer engagement. Specifically, I would like to know more about social media and content marketing approaches. I look forward to your response and appreciate your assistance.","overview of digital marketing strategies for brand growth can you share details on how digital marketing strategies can enhance brand growth? i am keen to learn about the tactics that can be used to boost brand awareness and customer engagement. specifically, i would like to know more about social media and content marketing approaches. i look forward to your response and appreciate your assistance.",0,0,0,2,1,2,2,2
26696,7e5616f15e9f19e4d022a972af8b3269c828ee77,high,2,global_h2,True,False,False,False,,,Problem,en,Technical Support,0.8436979,0.14049605,0.01580605,Issue with Website Analysis There is an issue with the Website Analysis Participation certificates due to algorithm changes. There are inconsistencies in the campaigns.,issue with website analysis there is an issue with the website analysis participation certificates due to algorithm changes. there are inconsistencies in the campaigns.,0,0,0,2,2,2,1,1
26722,06f9d1cac1ef1318c0b849043b8f38511ecd9803,high,2,global_h2,True,True,False,False,,,Problem,en,IT Support,0.83284533,0.14739865,0.019755967,"Problem with Campaign Tools Despite recent software updates, the digital marketing campaign tools are not updating performance metrics correctly. We have already cleared caches and restarted systems, but the issue still persists.","problem with campaign tools despite recent software updates, the digital marketing campaign tools are not updating performance metrics correctly. we have already cleared caches and restarted systems, but the issue still persists.",2,2,2,2,2,2,2,2
27469,1e7aa0922e42192c10182151b9c6d62bfd0841ca,high,2,global_h2,True,False,True,False,,,Incident,de,Technical Support,0.16235763,0.8090033,0.028639017,"Anfrage Unterstützung Datenschutzverstoß Es ist ein möglicher Datenschutzverstoß mit sensiblen medizinischen Daten aufgetreten, bei dem unautorisierte Zugriff auf unpatchte Softwarevulnerabilitäten zurückzuführen sein könnte. Sofortige Zugriffssperren wurden umgesetzt und ein vollständiger Sicherheitscheck eingeleitet. Der Verstoß wurde in den internen Systemen entdeckt, und sofortige Maßnahmen zur Eindämmung weiterer Schäden wurden ergriffen. Bitte wenden Sie sich an uns, um Unterstützung bei der Untersuchung und Bereitstellung von Anleitungen zur Sicherstellung, dass die Systeme den neuesten Stand der Technik erreichen.","anfrage unterstützung datenschutzverstoß es ist ein möglicher datenschutzverstoß mit sensiblen medizinischen daten aufgetreten, bei dem unautorisierte zugriff auf unpatchte softwarevulnerabilitäten zurückzuführen sein könnte. sofortige zugriffssperren wurden umgesetzt und ein vollständiger sicherheitscheck eingeleitet. der verstoß wurde in den internen systemen entdeckt, und sofortige maßnahmen zur eindämmung weiterer schäden wurden ergriffen. bitte wenden sie sich an uns, um unterstützung bei der untersuchung und bereitstellung von anleitungen zur sicherstellung, dass die systeme den neuesten stand der technik erreichen.",1,1,2,2,2,2,2,2
27825,0c565fbf83cd205834341ffeb7e4216297dc2d83,high,2,global_h2,True,False,False,False,,,Request,de,Technical Support,0.027835391,0.86234486,0.10981975,Support für Datenauswertung Können Sie Berater für die Nutzung von Datenauswertung zur Optimierung von Investitionen bereitstellen?,support für datenauswertung können sie berater für die nutzung von datenauswertung zur optimierung von investitionen bereitstellen?,2,2,2,2,2,2,2,2
27996,3be5511f1279a164c5caadd7a5e283f9a9ead83f,high,2,global_h2,True,True,False,False,,,Incident,de,IT Support,0.5223958,0.44358274,0.03402142,"Unerwartete Systemcrashes bei SaaS-Anwendung verursachen Benutzern Unterbrechungen Das Problem scheint Kompatibilitätsprobleme zu sein, die durch die neuesten Softwareupdaten auf verschiedenen Plattformen verursacht werden. Versuchen Sie, die Dienstleistungen zu starten, die Updates zurückzufahren und nach Hardwarefehlern zu suchen, um das Problem zu beheben.","unerwartete systemcrashes bei saas-anwendung verursachen benutzern unterbrechungen das problem scheint kompatibilitätsprobleme zu sein, die durch die neuesten softwareupdaten auf verschiedenen plattformen verursacht werden. versuchen sie, die dienstleistungen zu starten, die updates zurückzufahren und nach hardwarefehlern zu suchen, um das problem zu beheben.",2,2,2,1,2,2,2,2
28205,9a2e7eaaec0037540c80d5ab749c003121323091,high,2,global_h2,True,False,False,False,,,Problem,en,Returns and Exchanges,0.57968104,0.3269233,0.0933956,Problem with Recent Products Returns have increased due to customer dissatisfaction with Codecademy Nuendo products. Previous campaigns aimed at improving engagement helped resolve the issue.,problem with recent products returns have increased due to customer dissatisfaction with codecademy nuendo products. previous campaigns aimed at improving engagement helped resolve the issue.,2,2,1,2,1,1,2,2
28254,028ef7b6ce67020b96cd398a4fc2072c2dacedfe,high,2,global_h2,True,True,True,False,,,Incident,en,Customer Service,0.3904563,0.5052544,0.10428928,"Assistance with Website Visit Issues Website visits have significantly diminished. Recent algorithm changes might be due to outdated SEO strategies. Analysis of data has involved adjusting key words, yet no improvement has been observed.","assistance with website visit issues website visits have significantly diminished. recent algorithm changes might be due to outdated seo strategies. analysis of data has involved adjusting key words, yet no improvement has been observed.",0,0,0,1,1,0,2,1
1225,2fc07bb15d4a52440fcd5c6117e998dfc046113c,low,0,global_h2,True,True,False,False,,,Request,de,Sales and Pre-Sales,0.049990103,0.49547857,0.4545313,"Hilfe beim digitalen Markenentwicklung Ich möchte mich erkundigen, wie digitale Strategien das Markenwachstum in Unternehmen fördern können, insbesondere bei der Nutzung verschiedener Technologieprodukte. Könnten Sie Details zu Ansätzen bereitstellen, die in der Vergangenheit Unternehmen unterstützt haben? Ich freue mich auf weitere Informationen zu diesem Thema.","hilfe beim digitalen markenentwicklung ich möchte mich erkundigen, wie digitale strategien das markenwachstum in unternehmen fördern können, insbesondere bei der nutzung verschiedener technologieprodukte. könnten sie details zu ansätzen bereitstellen, die in der vergangenheit unternehmen unterstützt haben? ich freue mich auf weitere informationen zu diesem thema.",0,0,0,1,0,0,0,0
1600,d9b029d5d8e191c2e665b9952b067b20a1ffa341,low,0,global_h2,True,True,False,False,,,Request,en,Billing and Payments,0.14054044,0.44390857,0.41555098,"Medical Data Security in Healthcare IT Solutions Dear Customer Service, I would like to inquire about healthcare IT solutions for securing medical data within hospital systems. Could you provide details on the types of solutions offered, encryption techniques, access control mechanisms, and network security measures? Additionally, I would appreciate information on any relevant compliance certifications, such as HIPAA. Furthermore, examples of successful implementation case studies in the healthcare sector would be valuable. I am interested in understanding how these solutions can assist in protecting sensitive medical information and preventing data breaches. Please share this information.","medical data security in healthcare it solutions dear customer service, i would like to inquire about healthcare it solutions for securing medical data within hospital systems. could you provide details on the types of solutions offered, encryption techniques, access control mechanisms, and network security measures? additionally, i would appreciate information on any relevant compliance certifications, such as hipaa. furthermore, examples of successful implementation case studies in the healthcare sector would be valuable. i am interested in understanding how these solutions can assist in protecting sensitive medical information and preventing data breaches. please share this information.",1,1,1,0,1,1,1,1
